,Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume,MA200,price_change,upmove,downmove,avg_up,avg_down,RS,RSI,Buy
199,2021-12-23 04:00:00,1.13386,1.13398,1.13378,1.1339,1.1339199999999998,1.1340599999999998,1.13384,1.13395,996,1.1287494500000006,3.5277723881010914e-05,3.5277723881010914e-05,0.0,0.00028817725692048004,0.00013212707880358123,2.1810612898577846,53.15076116154422,No
200,2021-12-23 05:00:00,1.1339,1.13415,1.1337,1.13372,1.13395,1.13422,1.1337599999999999,1.13377,1413,1.1287640500000007,-0.00015874415733296843,0.0,0.00015874415733296843,0.000259359531210134,0.00013478878665821003,1.9241921946207854,47.030139463429364,No
201,2021-12-23 06:00:00,1.13372,1.13403,1.1334,1.1335600000000001,1.13377,1.1340899999999998,1.13347,1.13363,1879,1.1287794500000006,-0.0001411283209257208,0.0,0.0001411283209257208,0.00023342357807429922,0.0001354227400853234,1.723666039597413,40.98412122608366,No
202,2021-12-23 07:00:00,1.1335600000000001,1.13388,1.13259,1.13279,1.13363,1.1339599999999999,1.13266,1.13286,3872,1.1287959500000004,-0.0006792759095241019,0.0,0.0006792759095241019,0.00021008122025486395,0.00018980805705717243,1.10680875992311,8.650154912988768,Yes
203,2021-12-23 08:00:00,1.13279,1.13285,1.13117,1.13141,1.13286,1.13289,1.13122,1.1314799999999998,6899,1.1288041500000003,-0.001218231093141675,0.0,0.001218231093141675,0.00018907309821965325,0.0002926503607132267,0.6460716390673762,-55.78159688970871,Yes
204,2021-12-23 09:00:00,1.13141,1.13206,1.13102,1.13202,1.1314799999999998,1.13211,1.13109,1.1320999999999999,6323,1.1288170000000006,0.0005391502638301127,0.0005391502638301127,0.0,0.00022408081479528323,0.00026338532462971237,0.8507718306261501,-18.540327970664123,Yes
205,2021-12-23 10:00:00,1.13202,1.13302,1.1319,1.13262,1.1320999999999999,1.13307,1.13198,1.13269,5963,1.1288317000000005,0.0005300259712726074,0.0005300259712726074,0.0,0.0002546753304544866,0.00023704679215686588,1.0743673353991434,5.9219654161874615,Yes
206,2021-12-23 11:00:00,1.13262,1.13291,1.13178,1.13235,1.13269,1.13299,1.13184,1.13242,8157,1.1288510500000006,-0.0002383853366531019,0.0,0.0002383853366531019,0.0002292077974004441,0.00023718064660653462,0.9663849082116852,-4.478437163357626,Yes
207,2021-12-23 12:00:00,1.13235,1.1326,1.13025,1.13069,1.13242,1.13265,1.13032,1.1307399999999999,9044,1.1288594000000005,-0.0014659778337086093,0.0,0.0014659778337086093,0.0002062870176534387,0.0003600603653540604,0.572923424800142,-75.54339562897763,Yes
208,2021-12-23 13:00:00,1.13069,1.1313,1.1297300000000001,1.12988,1.1307399999999999,1.13137,1.1298,1.12994,10611,1.1288718500000003,-0.0007163767257161169,0.0,0.0007163767257161169,0.00018565831588245643,0.00039569200140000517,0.46919906196126104,-114.12915584698334,Yes
209,2021-12-23 14:00:00,1.12988,1.13089,1.12897,1.13085,1.12994,1.1309399999999998,1.12903,1.1309099999999999,13994,1.1288921000000005,0.0008584982476014247,0.0008584982476014247,0.0,0.0002529423090709048,0.00035612280125027083,0.7102670993906556,-41.79210495008269,Yes
210,2021-12-23 15:00:00,1.13085,1.13279,1.13055,1.13082,1.1309099999999999,1.13283,1.13061,1.1308799999999999,14938,1.1289110500000006,-2.6528717336549157e-05,0.0,2.6528717336549157e-05,0.00022764807815821428,0.00032316339285160163,0.7044364652488703,-42.95744390471185,Yes
211,2021-12-23 16:00:00,1.13082,1.13209,1.13059,1.13195,1.1308799999999999,1.1321299999999999,1.1306399999999999,1.132,9250,1.1289338000000004,0.0009992748624891856,0.0009992748624891856,0.0,0.00030481075660668657,0.00029084705356000225,1.048010467617832,3.5811057333197738,Yes
212,2021-12-23 17:00:00,1.13195,1.13364,1.13178,1.13364,1.132,1.1337,1.1318599999999999,1.1336899999999999,4702,1.1289640500000007,0.0014929988073677514,0.0014929988073677514,0.0,0.0004236295617041009,0.00026176234819878623,1.6183746998723831,37.20961239205884,No
213,2021-12-23 18:00:00,1.13364,1.13374,1.1329500000000001,1.13311,1.1336899999999999,1.1338199999999998,1.13302,1.13317,3158,1.1289876000000005,-0.0004675205532619353,0.0,0.0004675205532619353,0.00038126660552685354,0.000282338168708422,1.3503898791686133,24.94731229652993,Yes
214,2021-12-23 19:00:00,1.13311,1.13352,1.1328,1.1333900000000001,1.13317,1.1335799999999998,1.13286,1.1334499999999998,2238,1.1290112000000005,0.00024710751824619237,0.00024710751824619237,0.0,0.0003678506967968387,0.00025410435183347864,1.4476363515328579,29.921878347339742,Yes
